date,n_polls,n_eff_polls,Fidesz_hat,Fidesz_lo80,Fidesz_hi80,TISZA_hat,TISZA_lo80,TISZA_hi80,Bal_hat,Bal_lo80,Bal_hi80,MH_hat,MH_lo80,MH_hi80,MKKP_hat,MKKP_lo80,MKKP_hi80,EM_hat,EM_lo80,EM_hi80
2025-01-25,13,4.9,36.35,33.72,38.99,41.35,38.71,43.99,9.16,6.57,11.75,5.9,3.32,8.48,3.51,0.93,6.08,3.74,1.16,6.31
2025-01-26,13,4.9,36.35,33.72,38.99,41.35,38.71,43.99,9.16,6.57,11.75,5.9,3.32,8.48,3.51,0.93,6.08,3.74,1.16,6.31
2025-01-27,13,4.9,36.35,33.72,38.99,41.35,38.71,43.99,9.16,6.57,11.75,5.9,3.32,8.48,3.51,0.93,6.08,3.74,1.16,6.31
2025-01-28,13,4.9,36.35,33.72,38.99,41.35,38.71,43.99,9.16,6.57,11.75,5.9,3.32,8.48,3.51,0.93,6.08,3.74,1.16,6.31
2025-01-29,13,4.9,36.35,33.72,38.99,41.35,38.71,43.99,9.16,6.57,11.75,5.9,3.32,8.48,3.51,0.93,6.08,3.74,1.16,6.31
2025-01-30,12,4.7,36.32,33.68,38.96,41.28,38.64,43.93,9.23,6.63,11.82,5.9,3.32,8.48,3.51,0.94,6.09,3.76,1.19,6.34
2025-01-31,12,4.7,36.32,33.68,38.96,41.28,38.64,43.93,9.23,6.63,11.82,5.9,3.32,8.48,3.51,0.94,6.09,3.76,1.19,6.34
2025-02-01,12,4.7,36.32,33.68,38.96,41.28,38.64,43.93,9.23,6.63,11.82,5.9,3.32,8.48,3.51,0.94,6.09,3.76,1.19,6.34
2025-02-02,12,4.7,36.32,33.68,38.96,41.28,38.64,43.93,9.23,6.63,11.82,5.9,3.32,8.48,3.51,0.94,6.09,3.76,1.19,6.34
2025-02-03,11,4.6,36.29,33.65,38.93,41.29,38.64,43.93,9.28,6.69,11.87,5.88,3.3,8.46,3.52,0.95,6.1,3.74,1.16,6.31
2025-02-04,11,4.6,36.29,33.65,38.93,41.29,38.64,43.93,9.28,6.69,11.87,5.88,3.3,8.46,3.52,0.95,6.1,3.74,1.16,6.31
2025-02-05,11,4.6,36.29,33.65,38.93,41.29,38.64,43.93,9.28,6.69,11.87,5.88,3.3,8.46,3.52,0.95,6.1,3.74,1.16,6.31
2025-02-06,11,4.6,36.29,33.65,38.93,41.29,38.64,43.93,9.28,6.69,11.87,5.88,3.3,8.46,3.52,0.95,6.1,3.74,1.16,6.31
2025-02-07,11,4.6,36.29,33.65,38.93,41.29,38.64,43.93,9.28,6.69,11.87,5.88,3.3,8.46,3.52,0.95,6.1,3.74,1.16,6.31
2025-02-08,11,4.6,36.29,33.65,38.93,41.29,38.64,43.93,9.28,6.69,11.87,5.88,3.3,8.46,3.52,0.95,6.1,3.74,1.16,6.31
2025-02-09,11,4.6,36.29,33.65,38.93,41.29,38.64,43.93,9.28,6.69,11.87,5.88,3.3,8.46,3.52,0.95,6.1,3.74,1.16,6.31
2025-02-10,11,4.6,36.29,33.65,38.93,41.29,38.64,43.93,9.28,6.69,11.87,5.88,3.3,8.46,3.52,0.95,6.1,3.74,1.16,6.31
2025-02-11,10,4.4,36.09,33.45,38.74,41.44,38.79,44.08,9.37,6.77,11.96,5.84,3.26,8.42,3.51,0.94,6.09,3.75,1.18,6.33
2025-02-12,10,4.4,36.09,33.45,38.74,41.44,38.79,44.08,9.37,6.77,11.96,5.84,3.26,8.42,3.51,0.94,6.09,3.75,1.18,6.33
2025-02-13,10,4.4,36.09,33.45,38.74,41.44,38.79,44.08,9.37,6.77,11.96,5.84,3.26,8.42,3.51,0.94,6.09,3.75,1.18,6.33
2025-02-14,10,4.4,36.09,33.45,38.74,41.44,38.79,44.08,9.37,6.77,11.96,5.84,3.26,8.42,3.51,0.94,6.09,3.75,1.18,6.33
2025-02-15,9,4.2,36.05,33.4,38.69,41.5,38.84,44.15,9.3,6.71,11.9,5.86,3.28,8.44,3.52,0.95,6.1,3.77,1.2,6.35
2025-02-16,9,4.2,36.05,33.4,38.69,41.5,38.84,44.15,9.3,6.71,11.9,5.86,3.28,8.44,3.52,0.95,6.1,3.77,1.2,6.35
2025-02-17,9,4.2,36.05,33.4,38.69,41.5,38.84,44.15,9.3,6.71,11.9,5.86,3.28,8.44,3.52,0.95,6.1,3.77,1.2,6.35
2025-02-18,9,4.2,36.05,33.4,38.69,41.5,38.84,44.15,9.3,6.71,11.9,5.86,3.28,8.44,3.52,0.95,6.1,3.77,1.2,6.35
2025-02-19,9,4.2,36.05,33.4,38.69,41.5,38.84,44.15,9.3,6.71,11.9,5.86,3.28,8.44,3.52,0.95,6.1,3.77,1.2,6.35
2025-02-20,9,4.2,36.05,33.4,38.69,41.5,38.84,44.15,9.3,6.71,11.9,5.86,3.28,8.44,3.52,0.95,6.1,3.77,1.2,6.35
2025-02-21,9,4.2,36.05,33.4,38.69,41.5,38.84,44.15,9.3,6.71,11.9,5.86,3.28,8.44,3.52,0.95,6.1,3.77,1.2,6.35
2025-02-22,8,4.0,36.05,33.4,38.7,41.31,38.65,43.97,9.48,6.89,12.08,5.85,3.27,8.44,3.51,0.93,6.08,3.8,1.22,6.38
2025-02-23,8,4.0,36.05,33.4,38.7,41.31,38.65,43.97,9.48,6.89,12.08,5.85,3.27,8.44,3.51,0.93,6.08,3.8,1.22,6.38
2025-02-24,8,3.8,36.05,33.33,38.76,39.6,36.88,42.32,9.3,6.68,11.92,6.71,4.1,9.31,4.51,1.92,7.11,3.84,1.25,6.43
2025-02-25,8,3.8,36.05,33.33,38.76,39.6,36.88,42.32,9.3,6.68,11.92,6.71,4.1,9.31,4.51,1.92,7.11,3.84,1.25,6.43
2025-02-26,8,3.8,36.05,33.33,38.76,39.6,36.88,42.32,9.3,6.68,11.92,6.71,4.1,9.31,4.51,1.92,7.11,3.84,1.25,6.43
2025-02-27,8,3.8,36.05,33.33,38.76,39.6,36.88,42.32,9.3,6.68,11.92,6.71,4.1,9.31,4.51,1.92,7.11,3.84,1.25,6.43
2025-02-28,8,3.8,36.05,33.33,38.76,39.6,36.88,42.32,9.3,6.68,11.92,6.71,4.1,9.31,4.51,1.92,7.11,3.84,1.25,6.43
2025-03-01,8,3.8,36.05,33.33,38.76,39.6,36.88,42.32,9.3,6.68,11.92,6.71,4.1,9.31,4.51,1.92,7.11,3.84,1.25,6.43
2025-03-02,7,3.7,36.18,33.46,38.9,39.66,36.93,42.39,9.25,6.63,11.87,6.67,4.07,9.28,4.5,1.91,7.1,3.73,1.14,6.32
2025-03-03,6,3.5,36.15,33.42,38.88,39.56,36.82,42.3,9.38,6.75,12.01,6.69,4.08,9.3,4.55,1.95,7.14,3.66,1.07,6.25
2025-03-04,7,4.1,36.45,33.73,39.18,41.85,39.12,44.58,7.11,4.5,9.72,6.45,3.84,9.05,4.35,1.76,6.95,3.78,1.19,6.37
2025-03-05,7,4.1,36.45,33.73,39.18,41.85,39.12,44.58,7.11,4.5,9.72,6.45,3.84,9.05,4.35,1.76,6.95,3.78,1.19,6.37
2025-03-06,7,4.1,36.45,33.73,39.18,41.85,39.12,44.58,7.11,4.5,9.72,6.45,3.84,9.05,4.35,1.76,6.95,3.78,1.19,6.37
2025-03-07,7,4.1,36.45,33.73,39.18,41.85,39.12,44.58,7.11,4.5,9.72,6.45,3.84,9.05,4.35,1.76,6.95,3.78,1.19,6.37
2025-03-08,8,4.8,37.2,34.49,39.91,41.6,38.89,44.32,8.25,5.64,10.86,6.02,3.43,8.62,3.67,1.08,6.25,3.26,0.68,5.85
2025-03-09,8,4.8,37.2,34.49,39.91,41.6,38.89,44.32,8.25,5.64,10.86,6.02,3.43,8.62,3.67,1.08,6.25,3.26,0.68,5.85
2025-03-10,8,4.8,37.2,34.49,39.91,41.6,38.89,44.32,8.25,5.64,10.86,6.02,3.43,8.62,3.67,1.08,6.25,3.26,0.68,5.85
2025-03-11,8,5.5,39.0,36.31,41.7,40.03,37.33,42.72,7.24,4.64,9.84,6.78,4.19,9.38,3.51,0.93,6.09,3.44,0.85,6.02
2025-03-12,8,5.5,39.0,36.31,41.7,40.03,37.33,42.72,7.24,4.64,9.84,6.78,4.19,9.38,3.51,0.93,6.09,3.44,0.85,6.02
2025-03-13,8,5.5,39.0,36.31,41.7,40.03,37.33,42.72,7.24,4.64,9.84,6.78,4.19,9.38,3.51,0.93,6.09,3.44,0.85,6.02
2025-03-14,8,5.5,39.0,36.31,41.7,40.03,37.33,42.72,7.24,4.64,9.84,6.78,4.19,9.38,3.51,0.93,6.09,3.44,0.85,6.02
2025-03-15,7,5.3,39.05,36.35,41.74,40.0,37.3,42.7,7.18,4.58,9.79,6.81,4.21,9.41,3.52,0.93,6.1,3.44,0.86,6.02
2025-03-16,7,5.3,39.05,36.35,41.74,40.0,37.3,42.7,7.18,4.58,9.79,6.81,4.21,9.41,3.52,0.93,6.1,3.44,0.86,6.02
2025-03-17,7,5.3,39.05,36.35,41.74,40.0,37.3,42.7,7.18,4.58,9.79,6.81,4.21,9.41,3.52,0.93,6.1,3.44,0.86,6.02
2025-03-18,7,5.3,39.05,36.35,41.74,40.0,37.3,42.7,7.18,4.58,9.79,6.81,4.21,9.41,3.52,0.93,6.1,3.44,0.86,6.02
2025-03-19,7,5.3,39.05,36.35,41.74,40.0,37.3,42.7,7.18,4.58,9.79,6.81,4.21,9.41,3.52,0.93,6.1,3.44,0.86,6.02
2025-03-20,7,5.3,39.05,36.35,41.74,40.0,37.3,42.7,7.18,4.58,9.79,6.81,4.21,9.41,3.52,0.93,6.1,3.44,0.86,6.02
2025-03-21,8,6.0,38.05,35.37,40.74,40.0,37.32,42.69,7.88,5.28,10.48,6.61,4.02,9.21,3.14,0.57,5.72,4.32,1.73,6.9
2025-03-22,8,6.0,38.05,35.37,40.74,40.0,37.32,42.69,7.88,5.28,10.48,6.61,4.02,9.21,3.14,0.57,5.72,4.32,1.73,6.9
2025-03-23,8,6.0,38.05,35.37,40.74,40.0,37.32,42.69,7.88,5.28,10.48,6.61,4.02,9.21,3.14,0.57,5.72,4.32,1.73,6.9
2025-03-24,8,6.0,38.05,35.37,40.74,40.0,37.32,42.69,7.88,5.28,10.48,6.61,4.02,9.21,3.14,0.57,5.72,4.32,1.73,6.9
2025-03-25,8,6.0,38.05,35.37,40.74,40.0,37.32,42.69,7.88,5.28,10.48,6.61,4.02,9.21,3.14,0.57,5.72,4.32,1.73,6.9
2025-03-26,8,6.0,38.05,35.37,40.74,40.0,37.32,42.69,7.88,5.28,10.48,6.61,4.02,9.21,3.14,0.57,5.72,4.32,1.73,6.9
2025-03-27,8,6.0,38.05,35.37,40.74,40.0,37.32,42.69,7.88,5.28,10.48,6.61,4.02,9.21,3.14,0.57,5.72,4.32,1.73,6.9
2025-03-28,8,6.0,38.05,35.37,40.74,40.0,37.32,42.69,7.88,5.28,10.48,6.61,4.02,9.21,3.14,0.57,5.72,4.32,1.73,6.9
2025-03-29,9,6.3,36.76,34.09,39.44,40.0,37.32,42.68,8.16,5.56,10.76,6.45,3.86,9.05,3.62,1.04,6.2,5.0,2.41,7.59
2025-03-30,9,6.3,36.76,34.09,39.44,40.0,37.32,42.68,8.16,5.56,10.76,6.45,3.86,9.05,3.62,1.04,6.2,5.0,2.41,7.59
2025-03-31,9,6.3,36.76,34.09,39.44,40.0,37.32,42.68,8.16,5.56,10.76,6.45,3.86,9.05,3.62,1.04,6.2,5.0,2.41,7.59
2025-04-01,9,6.3,36.76,34.09,39.44,40.0,37.32,42.68,8.16,5.56,10.76,6.45,3.86,9.05,3.62,1.04,6.2,5.0,2.41,7.59
2025-04-02,9,6.3,36.76,34.09,39.44,40.0,37.32,42.68,8.16,5.56,10.76,6.45,3.86,9.05,3.62,1.04,6.2,5.0,2.41,7.59
2025-04-03,9,6.3,36.76,34.09,39.44,40.0,37.32,42.68,8.16,5.56,10.76,6.45,3.86,9.05,3.62,1.04,6.2,5.0,2.41,7.59
2025-04-04,10,6.8,36.82,34.15,39.49,42.51,39.83,45.18,6.99,4.39,9.58,5.9,3.31,8.48,3.48,0.9,6.06,4.32,1.73,6.9
2025-04-05,10,6.8,36.82,34.15,39.49,42.51,39.83,45.18,6.99,4.39,9.58,5.9,3.31,8.48,3.48,0.9,6.06,4.32,1.73,6.9
2025-04-06,10,7.3,36.87,34.2,39.53,42.17,39.5,44.84,7.84,5.24,10.43,5.7,3.11,8.28,3.38,0.81,5.96,4.05,1.47,6.63
2025-04-07,10,7.3,36.87,34.2,39.53,42.17,39.5,44.84,7.84,5.24,10.43,5.7,3.11,8.28,3.38,0.81,5.96,4.05,1.47,6.63
2025-04-08,10,7.3,36.87,34.2,39.53,42.17,39.5,44.84,7.84,5.24,10.43,5.7,3.11,8.28,3.38,0.81,5.96,4.05,1.47,6.63
2025-04-09,10,7.3,36.87,34.2,39.53,42.17,39.5,44.84,7.84,5.24,10.43,5.7,3.11,8.28,3.38,0.81,5.96,4.05,1.47,6.63
2025-04-10,10,7.3,36.87,34.2,39.53,42.17,39.5,44.84,7.84,5.24,10.43,5.7,3.11,8.28,3.38,0.81,5.96,4.05,1.47,6.63
2025-04-11,10,7.3,36.87,34.2,39.53,42.17,39.5,44.84,7.84,5.24,10.43,5.7,3.11,8.28,3.38,0.81,5.96,4.05,1.47,6.63
2025-04-12,10,7.3,36.87,34.2,39.53,42.17,39.5,44.84,7.84,5.24,10.43,5.7,3.11,8.28,3.38,0.81,5.96,4.05,1.47,6.63
2025-04-13,10,7.3,36.87,34.2,39.53,42.17,39.5,44.84,7.84,5.24,10.43,5.7,3.11,8.28,3.38,0.81,5.96,4.05,1.47,6.63
2025-04-14,10,7.3,36.87,34.2,39.53,42.17,39.5,44.84,7.84,5.24,10.43,5.7,3.11,8.28,3.38,0.81,5.96,4.05,1.47,6.63
2025-04-15,10,7.3,36.87,34.2,39.53,42.17,39.5,44.84,7.84,5.24,10.43,5.7,3.11,8.28,3.38,0.81,5.96,4.05,1.47,6.63
2025-04-16,10,7.3,36.87,34.2,39.53,42.17,39.5,44.84,7.84,5.24,10.43,5.7,3.11,8.28,3.38,0.81,5.96,4.05,1.47,6.63
2025-04-17,10,7.3,36.87,34.2,39.53,42.17,39.5,44.84,7.84,5.24,10.43,5.7,3.11,8.28,3.38,0.81,5.96,4.05,1.47,6.63
2025-04-18,10,7.3,36.87,34.2,39.53,42.17,39.5,44.84,7.84,5.24,10.43,5.7,3.11,8.28,3.38,0.81,5.96,4.05,1.47,6.63
2025-04-19,9,7.1,36.94,34.28,39.61,42.22,39.55,44.89,7.79,5.19,10.38,5.68,3.09,8.26,3.36,0.78,5.94,4.02,1.44,6.6
2025-04-20,9,7.1,36.94,34.28,39.61,42.22,39.55,44.89,7.79,5.19,10.38,5.68,3.09,8.26,3.36,0.78,5.94,4.02,1.44,6.6
2025-04-21,9,7.1,36.94,34.28,39.61,42.22,39.55,44.89,7.79,5.19,10.38,5.68,3.09,8.26,3.36,0.78,5.94,4.02,1.44,6.6
2025-04-22,9,7.1,36.94,34.28,39.61,42.22,39.55,44.89,7.79,5.19,10.38,5.68,3.09,8.26,3.36,0.78,5.94,4.02,1.44,6.6
2025-04-23,9,7.1,36.94,34.28,39.61,42.22,39.55,44.89,7.79,5.19,10.38,5.68,3.09,8.26,3.36,0.78,5.94,4.02,1.44,6.6
2025-04-24,9,7.1,36.94,34.28,39.61,42.22,39.55,44.89,7.79,5.19,10.38,5.68,3.09,8.26,3.36,0.78,5.94,4.02,1.44,6.6
2025-04-25,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-04-26,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-04-27,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-04-28,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-04-29,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-04-30,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-05-01,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-05-02,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-05-03,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-05-04,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-05-05,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-05-06,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-05-07,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-05-08,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-05-09,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-05-10,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-05-11,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-05-12,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-05-13,8,6.7,36.94,34.27,39.61,42.23,39.55,44.91,7.67,5.07,10.27,5.7,3.11,8.29,3.37,0.79,5.95,4.09,1.51,6.67
2025-05-14,9,4.3,36.53,33.8,39.27,42.56,39.82,45.3,8.68,6.06,11.3,5.4,2.8,8.0,3.21,0.62,5.8,3.62,1.03,6.21
2025-05-15,9,4.3,36.53,33.8,39.27,42.56,39.82,45.3,8.68,6.06,11.3,5.4,2.8,8.0,3.21,0.62,5.8,3.62,1.03,6.21
2025-05-16,9,4.3,36.53,33.8,39.27,42.56,39.82,45.3,8.68,6.06,11.3,5.4,2.8,8.0,3.21,0.62,5.8,3.62,1.03,6.21
2025-05-17,9,4.3,36.53,33.8,39.27,42.56,39.82,45.3,8.68,6.06,11.3,5.4,2.8,8.0,3.21,0.62,5.8,3.62,1.03,6.21
2025-05-18,9,4.3,36.53,33.8,39.27,42.56,39.82,45.3,8.68,6.06,11.3,5.4,2.8,8.0,3.21,0.62,5.8,3.62,1.03,6.21
2025-05-19,10,4.4,36.7,34.01,39.4,43.08,40.38,45.78,7.71,5.11,10.32,5.26,2.66,7.85,3.49,0.91,6.08,3.76,1.17,6.34
2025-05-20,10,4.4,36.7,34.01,39.4,43.08,40.38,45.78,7.71,5.11,10.32,5.26,2.66,7.85,3.49,0.91,6.08,3.76,1.17,6.34
2025-05-21,10,4.4,36.7,34.01,39.4,43.08,40.38,45.78,7.71,5.11,10.32,5.26,2.66,7.85,3.49,0.91,6.08,3.76,1.17,6.34
2025-05-22,10,4.4,36.7,34.01,39.4,43.08,40.38,45.78,7.71,5.11,10.32,5.26,2.66,7.85,3.49,0.91,6.08,3.76,1.17,6.34
2025-05-23,10,4.4,36.7,34.01,39.4,43.08,40.38,45.78,7.71,5.11,10.32,5.26,2.66,7.85,3.49,0.91,6.08,3.76,1.17,6.34
2025-05-24,10,4.4,36.7,34.01,39.4,43.08,40.38,45.78,7.71,5.11,10.32,5.26,2.66,7.85,3.49,0.91,6.08,3.76,1.17,6.34
2025-05-25,10,4.4,36.7,34.01,39.4,43.08,40.38,45.78,7.71,5.11,10.32,5.26,2.66,7.85,3.49,0.91,6.08,3.76,1.17,6.34
2025-05-26,9,4.3,36.72,34.02,39.42,43.21,40.5,45.91,7.69,5.08,10.29,5.2,2.6,7.79,3.44,0.86,6.03,3.75,1.17,6.34
2025-05-27,9,4.3,36.72,34.02,39.42,43.21,40.5,45.91,7.69,5.08,10.29,5.2,2.6,7.79,3.44,0.86,6.03,3.75,1.17,6.34
2025-05-28,9,4.3,36.72,34.02,39.42,43.21,40.5,45.91,7.69,5.08,10.29,5.2,2.6,7.79,3.44,0.86,6.03,3.75,1.17,6.34
2025-05-29,9,4.3,36.72,34.02,39.42,43.21,40.5,45.91,7.69,5.08,10.29,5.2,2.6,7.79,3.44,0.86,6.03,3.75,1.17,6.34
2025-05-30,9,4.3,36.72,34.02,39.42,43.21,40.5,45.91,7.69,5.08,10.29,5.2,2.6,7.79,3.44,0.86,6.03,3.75,1.17,6.34
2025-05-31,10,4.7,35.82,33.11,38.52,43.14,40.43,45.85,7.46,4.85,10.07,5.79,3.2,8.39,4.29,1.7,6.88,3.5,0.92,6.09
2025-06-01,10,4.7,35.82,33.11,38.52,43.14,40.43,45.85,7.46,4.85,10.07,5.79,3.2,8.39,4.29,1.7,6.88,3.5,0.92,6.09
2025-06-02,9,4.5,35.8,33.09,38.5,43.09,40.37,45.8,7.54,4.93,10.15,5.79,3.19,8.39,4.29,1.7,6.88,3.49,0.91,6.08
2025-06-03,9,4.5,35.8,33.09,38.5,43.09,40.37,45.8,7.54,4.93,10.15,5.79,3.19,8.39,4.29,1.7,6.88,3.49,0.91,6.08
2025-06-04,9,4.5,35.8,33.09,38.5,43.09,40.37,45.8,7.54,4.93,10.15,5.79,3.19,8.39,4.29,1.7,6.88,3.49,0.91,6.08
2025-06-05,10,5.1,35.85,33.16,38.55,45.34,42.63,48.04,6.25,3.65,8.85,5.57,2.97,8.16,3.93,1.34,6.51,3.07,0.49,5.65
2025-06-06,10,5.1,35.85,33.16,38.55,45.34,42.63,48.04,6.25,3.65,8.85,5.57,2.97,8.16,3.93,1.34,6.51,3.07,0.49,5.65
2025-06-07,9,5.0,35.81,33.11,38.5,45.4,42.69,48.11,6.18,3.58,8.77,5.57,2.98,8.17,3.96,1.37,6.54,3.08,0.5,5.67
2025-06-08,9,5.0,35.81,33.11,38.5,45.4,42.69,48.11,6.18,3.58,8.77,5.57,2.98,8.17,3.96,1.37,6.54,3.08,0.5,5.67
2025-06-09,9,5.0,35.81,33.11,38.5,45.4,42.69,48.11,6.18,3.58,8.77,5.57,2.98,8.17,3.96,1.37,6.54,3.08,0.5,5.67
2025-06-10,8,4.8,35.65,32.94,38.35,45.58,42.87,48.3,6.21,3.61,8.81,5.52,2.92,8.11,3.97,1.39,6.56,3.07,0.49,5.65
2025-06-11,8,4.8,35.65,32.94,38.35,45.58,42.87,48.3,6.21,3.61,8.81,5.52,2.92,8.11,3.97,1.39,6.56,3.07,0.49,5.65
2025-06-12,8,4.8,35.65,32.94,38.35,45.58,42.87,48.3,6.21,3.61,8.81,5.52,2.92,8.11,3.97,1.39,6.56,3.07,0.49,5.65
2025-06-13,8,4.8,35.65,32.94,38.35,45.58,42.87,48.3,6.21,3.61,8.81,5.52,2.92,8.11,3.97,1.39,6.56,3.07,0.49,5.65
2025-06-14,8,4.8,35.65,32.94,38.35,45.58,42.87,48.3,6.21,3.61,8.81,5.52,2.92,8.11,3.97,1.39,6.56,3.07,0.49,5.65
2025-06-15,8,4.8,35.65,32.94,38.35,45.58,42.87,48.3,6.21,3.61,8.81,5.52,2.92,8.11,3.97,1.39,6.56,3.07,0.49,5.65
2025-06-16,8,4.8,35.65,32.94,38.35,45.58,42.87,48.3,6.21,3.61,8.81,5.52,2.92,8.11,3.97,1.39,6.56,3.07,0.49,5.65
2025-06-17,9,5.2,38.16,35.46,40.86,43.6,40.9,46.31,5.25,2.66,7.84,5.96,3.37,8.56,3.98,1.39,6.57,3.05,0.47,5.63
2025-06-18,9,5.2,38.16,35.46,40.86,43.6,40.9,46.31,5.25,2.66,7.84,5.96,3.37,8.56,3.98,1.39,6.57,3.05,0.47,5.63
2025-06-19,8,5.1,38.21,35.5,40.91,43.66,40.95,46.37,5.17,2.58,7.77,5.96,3.36,8.56,4.01,1.43,6.6,2.99,0.4,5.57
2025-06-20,8,5.1,38.21,35.5,40.91,43.66,40.95,46.37,5.17,2.58,7.77,5.96,3.36,8.56,4.01,1.43,6.6,2.99,0.4,5.57
2025-06-21,9,5.4,37.25,34.57,39.92,44.36,41.68,47.04,5.42,2.83,8.01,6.27,3.68,8.86,4.01,1.43,6.59,2.69,0.11,5.27
2025-06-22,9,5.4,37.25,34.57,39.92,44.36,41.68,47.04,5.42,2.83,8.01,6.27,3.68,8.86,4.01,1.43,6.59,2.69,0.11,5.27
2025-06-23,9,5.4,37.25,34.57,39.92,44.36,41.68,47.04,5.42,2.83,8.01,6.27,3.68,8.86,4.01,1.43,6.59,2.69,0.11,5.27
2025-06-24,10,6.2,37.19,34.53,39.86,44.28,41.61,46.96,6.41,3.82,9.0,6.0,3.41,8.59,3.36,0.78,5.94,2.76,0.18,5.33
2025-06-25,10,6.2,37.19,34.53,39.86,44.28,41.61,46.96,6.41,3.82,9.0,6.0,3.41,8.59,3.36,0.78,5.94,2.76,0.18,5.33
2025-06-26,11,7.1,36.63,33.97,39.29,45.65,42.99,48.31,6.16,3.57,8.74,6.0,3.41,8.58,3.12,0.55,5.7,2.45,0.0,5.02
2025-06-27,11,7.1,36.63,33.97,39.29,45.65,42.99,48.31,6.16,3.57,8.74,6.0,3.41,8.58,3.12,0.55,5.7,2.45,0.0,5.02
2025-06-28,10,7.0,36.67,34.01,39.32,45.7,43.04,48.37,6.13,3.54,8.72,6.0,3.41,8.58,3.1,0.53,5.68,2.4,0.0,4.97
2025-06-29,10,7.0,36.67,34.01,39.32,45.7,43.04,48.37,6.13,3.54,8.72,6.0,3.41,8.58,3.1,0.53,5.68,2.4,0.0,4.97
2025-06-30,10,7.0,36.67,34.01,39.32,45.7,43.04,48.37,6.13,3.54,8.72,6.0,3.41,8.58,3.1,0.53,5.68,2.4,0.0,4.97
2025-07-01,10,7.0,36.67,34.01,39.32,45.7,43.04,48.37,6.13,3.54,8.72,6.0,3.41,8.58,3.1,0.53,5.68,2.4,0.0,4.97
2025-07-02,10,7.0,36.67,34.01,39.32,45.7,43.04,48.37,6.13,3.54,8.72,6.0,3.41,8.58,3.1,0.53,5.68,2.4,0.0,4.97
2025-07-03,10,7.0,36.67,34.01,39.32,45.7,43.04,48.37,6.13,3.54,8.72,6.0,3.41,8.58,3.1,0.53,5.68,2.4,0.0,4.97
2025-07-04,9,6.8,36.66,34.0,39.32,45.64,42.98,48.31,6.17,3.58,8.75,6.02,3.44,8.61,3.1,0.53,5.68,2.41,0.0,4.98
2025-07-05,9,6.8,36.66,34.0,39.32,45.64,42.98,48.31,6.17,3.58,8.75,6.02,3.44,8.61,3.1,0.53,5.68,2.41,0.0,4.98
